6/3/2001	https://www.retrosheet.org/boxesetc/2001/B06030OAK2001.htm
6/23/2001	https://www.retrosheet.org/boxesetc/2001/B06230OAK2001.htm
6/24/2001	https://www.retrosheet.org/boxesetc/2001/B06240OAK2001.htm
7/20/2001	https://www.retrosheet.org/boxesetc/2001/B07200SFN2001.htm
7/24/2001	https://www.retrosheet.org/boxesetc/2001/B07240OAK2001.htm
7/27/2001	https://www.retrosheet.org/boxesetc/2001/B07270OAK2001.htm
7/28/2001	https://www.retrosheet.org/boxesetc/2001/B07280OAK2001.htm
7/29/2001	https://www.retrosheet.org/boxesetc/2001/B07290OAK2001.htm
8/2/2001	https://www.retrosheet.org/boxesetc/2001/B08020MIL2001.htm
8/7/2001	https://www.retrosheet.org/boxesetc/2001/B08070OAK2001.htm
8/10/2001	https://www.retrosheet.org/boxesetc/2001/B08100OAK2001.htm
8/11/2001	https://www.retrosheet.org/boxesetc/2001/B08110OAK2001.htm
8/14/2001	https://www.retrosheet.org/boxesetc/2001/B08140SFN2001.htm
8/17/2001	https://www.retrosheet.org/boxesetc/2001/B08170SFN2001.htm
8/21/2001	https://www.retrosheet.org/boxesetc/2001/B08210OAK2001.htm
8/24/2001	https://www.retrosheet.org/boxesetc/2001/B08240OAK2001.htm
8/25/2001	https://www.retrosheet.org/boxesetc/2001/B08250OAK2001.htm
8/26/2001	https://www.retrosheet.org/boxesetc/2001/B08260OAK2001.htm
9/1/2001	https://www.retrosheet.org/boxesetc/2001/B09010SFN2001.htm
9/3/2001	https://www.retrosheet.org/boxesetc/2001/B09030OAK2001.htm
9/4/2001	https://www.retrosheet.org/boxesetc/2001/B09040OAK2001.htm
9/9/2001	https://www.retrosheet.org/boxesetc/2001/B09090OAK2001.htm
9/18/2001	https://www.retrosheet.org/boxesetc/2001/B09180SFN2001.htm
9/19/2001	https://www.retrosheet.org/boxesetc/2001/B09190SFN2001.htm
9/22/2001	https://www.retrosheet.org/boxesetc/2001/B09220OAK2001.htm
9/26/2001	https://www.retrosheet.org/boxesetc/2001/B08260OAK2001.htm
10/2/2001	https://www.retrosheet.org/boxesetc/2001/B10020OAK2001.htm
10/13/2001	https://www.retrosheet.org/boxesetc/2001/B10130OAK2001.htm
4/1/2002	https://www.retrosheet.org/boxesetc/2002/B04010OAK2002.htm
4/6/2002	https://www.retrosheet.org/boxesetc/2002/B04060SFN2002.htm
4/27/2002	https://www.retrosheet.org/boxesetc/2002/B04270OAK2002.htm
5/7/2002	https://www.retrosheet.org/boxesetc/2002/B05070OAK2002.htm
5/11/2002	https://www.retrosheet.org/boxesetc/2002/B05110OAK2002.htm
5/24/2002	https://www.retrosheet.org/boxesetc/2002/B05240OAK2002.htm
5/25/2002	https://www.retrosheet.org/boxesetc/2002/B05250OAK2002.htm
6/7/2002	https://www.retrosheet.org/boxesetc/2002/B06070OAK2002.htm
6/8/2002	https://www.retrosheet.org/boxesetc/2002/B06080OAK2002.htm
6/9/2002	https://www.retrosheet.org/boxesetc/2002/B06090OAK2002.htm
6/21/2002	https://www.retrosheet.org/boxesetc/2002/B06210SFN2002.htm
7/4/2002	https://www.retrosheet.org/boxesetc/2002/B07040OAK2002.htm
7/29/2002	https://www.retrosheet.org/boxesetc/2002/B07290OAK2002.htm
8/3/2002	https://www.retrosheet.org/boxesetc/2002/B08030OAK2002.htm
8/16/2002	https://www.retrosheet.org/boxesetc/2002/B08160OAK2002.htm
8/17/2002	https://www.retrosheet.org/boxesetc/2002/B08170OAK2002.htm
8/18/2002	https://www.retrosheet.org/boxesetc/2002/B08180OAK2002.htm
8/30/2002	https://www.retrosheet.org/boxesetc/2002/B08300OAK2002.htm
8/31/2002	https://www.retrosheet.org/boxesetc/2002/B08310OAK2002.htm
9/1/2002	https://www.retrosheet.org/boxesetc/2002/B09010OAK2002.htm
9/2/2002	https://www.retrosheet.org/boxesetc/2002/B09020OAK2002.htm
9/4/2002	https://www.retrosheet.org/boxesetc/2002/B09040OAK2002.htm
9/18/2002	https://www.retrosheet.org/boxesetc/2002/B09180OAK2002.htm
9/22/2002	https://www.retrosheet.org/boxesetc/2002/B09220OAK2002.htm
9/27/2002	https://www.retrosheet.org/boxesetc/2002/B09270SFN2002.htm
9/28/2002	https://www.retrosheet.org/boxesetc/2002/B09280SFN2002.htm
10/1/2002	https://www.retrosheet.org/boxesetc/2002/B10010OAK2002.htm
10/2/2002	https://www.retrosheet.org/boxesetc/2002/B10020OAK2002.htm
10/12/2002	https://www.retrosheet.org/boxesetc/2002/B10120SFN2002.htm
4/5/2003	https://www.retrosheet.org/boxesetc/2003/B04050OAK2003.htm
4/15/2003	https://www.retrosheet.org/boxesetc/2003/B04150SFN2003.htm
4/19/2003	https://www.retrosheet.org/boxesetc/2003/B04190OAK2003.htm
4/20/2003	https://www.retrosheet.org/boxesetc/2003/B04200OAK2003.htm
4/25/2003	https://www.retrosheet.org/boxesetc/2003/B04250OAK2003.htm
4/26/2003	https://www.retrosheet.org/boxesetc/2003/B04260OAK2003.htm
5/10/2003	https://www.retrosheet.org/boxesetc/2003/B05100OAK2003.htm
5/25/2003	https://www.retrosheet.org/boxesetc/2003/B05250CIN2003.htm
6/10/2003	https://www.retrosheet.org/boxesetc/2003/B06100OAK2003.htm
7/2/2003	https://www.retrosheet.org/boxesetc/2003/B07020OAK2003.htm
7/7/2003	https://www.retrosheet.org/boxesetc/2003/B07070SFN2003.htm
7/12/2003	https://www.retrosheet.org/boxesetc/2003/B07120OAK2003.htm
8/2/2003	https://www.retrosheet.org/boxesetc/2003/B08020OAK2003.htm
8/3/2003	https://www.retrosheet.org/boxesetc/2003/B08030OAK2003.htm
8/11/2003	https://www.retrosheet.org/boxesetc/2003/B08110OAK2003.htm
8/14/2003	https://www.retrosheet.org/boxesetc/2003/B08140OAK2003.htm
8/16/2003	https://www.retrosheet.org/boxesetc/2003/B08160OAK2003.htm
8/17/2003	https://www.retrosheet.org/boxesetc/2003/B08170OAK2003.htm
8/22/2003	https://www.retrosheet.org/boxesetc/2003/B08220SFN2003.htm
9/7/2003	https://www.retrosheet.org/boxesetc/2003/B09070NYA2003.htm
9/13/2003	https://www.retrosheet.org/boxesetc/2003/B09130SFN2003.htm
9/19/2003	https://www.retrosheet.org/boxesetc/2003/B09190OAK2003.htm
9/20/2003	https://www.retrosheet.org/boxesetc/2003/B09200OAK2003.htm
9/21/2003	https://www.retrosheet.org/boxesetc/2003/B09210OAK2003.htm
10/1/2003	https://www.retrosheet.org/boxesetc/2003/B10010OAK2003.htm
10/2/2003	https://www.retrosheet.org/boxesetc/2003/B10020OAK2003.htm
10/6/2003	https://www.retrosheet.org/boxesetc/2003/B10060OAK2003.htm
4/6/2004	https://www.retrosheet.org/boxesetc/2004/B04060OAK2004.htm
4/9/2004	https://www.retrosheet.org/boxesetc/2004/B04090OAK2004.htm
4/11/2004	https://www.retrosheet.org/boxesetc/2004/B04110OAK2004.htm
4/24/2004	https://www.retrosheet.org/boxesetc/2004/B04240OAK2004.htm
5/4/2004	https://www.retrosheet.org/boxesetc/2004/B05040OAK2004.htm
5/8/2004	https://www.retrosheet.org/boxesetc/2004/B05080OAK2004.htm
6/5/2004	https://www.retrosheet.org/boxesetc/2004/B06050OAK2004.htm
6/6/2004	https://www.retrosheet.org/boxesetc/2004/B06060OAK2004.htm
6/9/2004	https://www.retrosheet.org/boxesetc/2004/B06090OAK2004.htm
6/12/2004	https://www.retrosheet.org/boxesetc/2004/B06120OAK2004.htm
6/26/2004	https://www.retrosheet.org/boxesetc/2004/B06260OAK2004.htm
7/16/2004	https://www.retrosheet.org/boxesetc/2004/B07160OAK2004.htm
7/24/2004	https://www.retrosheet.org/boxesetc/2004/B07240OAK2004.htm
